Transaction_ID,Configuration,Screen Size,Battery Life,RAM,Processor Speeds,Integrated Wireless,HD Size,Bundled Applications,Retail Price
225027,369,15,6,2,2.4,Yes,40,Yes,520.0
264205,61,15,4,2,1.5,No,120,Yes,350.0
196497,274,15,5,4,2.4,Yes,40,No,540.0
150617,244,15,5,4,1.5,Yes,80,No,530.0
273822,648,17,5,2,2.0,Yes,300,No,
92544,24,15,4,1,2.0,Yes,300,No,435.0
22143,171,15,5,1,2.0,No,80,Yes,
201505,368,15,6,2,2.0,No,300,No,505.0
115915,832,17,6,4,1.5,No,300,No,770.0
194672,106,15,4,4,1.5,No,40,No,450.0
177613,208,15,5,2,1.5,No,300,No,287.0
69555,690,17,5,4,2.0,Yes,40,No,615.0
204956,524,17,4,2,2.4,No,80,No,500.0
249500,335,15,6,1,2.4,No,300,Yes,590.0
200278,101,15,4,4,1.5,Yes,120,Yes,580.0
233511,319,15,6,1,2.0,No,300,Yes,545.0
155845,211,15,5,2,2.0,Yes,80,Yes,425.0
61252,73,15,4,2,2.0,No,40,Yes,375.0
99325,628,17,5,2,1.5,Yes,80,No,520.0
228557,778,17,6,2,1.5,No,40,No,500.0
91196,151,15,5,1,1.5,Yes,300,Yes,480.0
255892,587,17,5,1,1.5,No,80,Yes,480.0
276134,53,15,4,2,1.5,Yes,120,Yes,370.0
43401,823,17,6,4,1.5,Yes,300,Yes,840.0
5660,195,15,5,2,1.5,Yes,80,Yes,480.0
14844,79,15,4,2,2.0,No,300,Yes,535.0
4184,214,15,5,2,2.0,Yes,120,No,475.0
125747,40,15,4,1,2.4,Yes,300,No,480.0
30751,148,15,5,1,1.5,Yes,80,No,365.0
227762,39,15,4,1,2.4,Yes,300,Yes,515.0
27251,30,15,4,1,2.0,No,120,No,370.0
218361,566,17,4,4,2.4,Yes,120,No,680.0
126772,674,17,5,4,1.5,Yes,40,No,590.0
30256,317,15,6,1,2.0,No,120,Yes,520.0
140075,124,15,4,4,2.0,No,80,No,515.0
202577,261,15,5,4,2.0,Yes,120,Yes,625.0
36856,79,15,4,2,2.0,No,300,Yes,505.0
77651,498,17,4,2,2.0,Yes,40,No,485.0
86057,43,15,4,1,2.4,No,80,Yes,435.0
45573,151,15,5,1,1.5,Yes,300,Yes,485.0
66184,254,15,5,4,1.5,No,120,No,371.0
225706,299,15,6,1,1.5,No,80,Yes,440.0
75329,745,17,6,1,2.0,No,40,Yes,570.0
137091,570,17,4,4,2.4,No,40,No,600.0
191667,657,17,5,2,2.4,Yes,40,Yes,550.0
166674,482,17,4,2,1.5,Yes,40,No,440.0
47646,786,17,6,2,2.0,Yes,40,No,595.0
153135,534,17,4,4,1.5,Yes,120,No,441.0
150709,388,15,6,4,1.5,Yes,80,No,610.0
131965,508,17,4,2,2.0,No,80,No,495.0
74152,347,15,6,2,1.5,No,80,Yes,480.0
225205,557,17,4,4,2.0,No,120,Yes,685.0
78512,98,15,4,4,1.5,Yes,40,No,470.0
8033,357,15,6,2,2.0,Yes,120,Yes,595.0
143540,253,15,5,4,1.5,No,120,Yes,580.0
129400,327,15,6,1,2.4,Yes,300,Yes,630.0
192985,83,15,4,2,2.4,Yes,80,Yes,470.0
228094,733,17,6,1,1.5,No,120,Yes,585.0
10576,203,15,5,2,1.5,No,80,Yes,450.0
257906,25,15,4,1,2.0,No,40,Yes,320.0
214487,466,17,4,1,2.4,Yes,40,No,450.0
255307,471,17,4,1,2.4,Yes,300,Yes,427.0
194603,862,17,6,4,2.4,No,120,No,760.0
191490,49,15,4,2,1.5,Yes,40,Yes,330.0
191628,795,17,6,2,2.0,No,80,Yes,625.0
9922,310,15,6,1,2.0,Yes,120,No,500.0
283066,854,17,6,4,2.4,Yes,120,No,780.0
189485,108,15,4,4,1.5,No,80,No,490.0
246903,327,15,6,1,2.4,Yes,300,Yes,615.0
141116,313,15,6,1,2.0,No,40,Yes,440.0
226044,233,15,5,2,2.4,No,40,Yes,420.0
16645,356,15,6,2,2.0,Yes,80,No,515.0
13002,356,15,6,2,2.0,Yes,80,No,525.0
169676,44,15,4,1,2.4,No,80,No,
86340,480,17,4,1,2.4,No,300,No,565.0
66041,776,17,6,2,1.5,Yes,300,No,483.0
109671,347,15,6,2,1.5,No,80,Yes,470.0
89770,300,15,6,1,1.5,No,80,No,410.0
181291,22,15,4,1,2.0,Yes,120,No,365.0
297423,729,17,6,1,1.5,No,40,Yes,520.0
295741,268,15,5,4,2.0,No,80,No,535.0
87022,433,17,4,1,1.5,Yes,40,Yes,465.0
228525,393,15,6,4,1.5,No,40,Yes,600.0
128400,81,15,4,2,2.4,Yes,40,Yes,450.0
296097,653,17,5,2,2.0,No,120,Yes,545.0
38779,347,15,6,2,1.5,No,80,Yes,500.0
123835,347,15,6,2,1.5,No,80,Yes,470.0
207848,440,17,4,1,1.5,Yes,300,No,520.0
284537,274,15,5,4,2.4,Yes,40,No,540.0
196981,651,17,5,2,2.0,No,80,Yes,545.0
4262,222,15,5,2,2.0,No,120,No,455.0
203426,410,15,6,4,2.0,No,40,No,575.0
35975,148,15,5,1,1.5,Yes,80,No,360.0
263523,642,17,5,2,2.0,Yes,40,No,
209779,72,15,4,2,2.0,Yes,300,No,425.0
276213,120,15,4,4,2.0,Yes,300,No,615.0
130878,63,15,4,2,1.5,No,300,Yes,450.0
229382,349,15,6,2,1.5,No,120,Yes,460.0
49572,450,17,4,1,2.0,Yes,40,No,445.0
19967,340,15,6,2,1.5,Yes,80,No,490.0
208066,580,17,5,1,1.5,Yes,80,No,460.0
26346,296,15,6,1,1.5,Yes,300,No,525.0
229194,483,17,4,2,1.5,Yes,80,Yes,510.0
187013,309,15,6,1,2.0,Yes,120,Yes,510.0
17423,27,15,4,1,2.0,No,80,Yes,405.0
147640,734,17,6,1,1.5,No,120,No,545.0
9058,314,15,6,1,2.0,No,40,No,420.0
219283,134,15,4,4,2.4,Yes,120,No,580.0
132738,293,15,6,1,1.5,Yes,120,Yes,495.0
124778,490,17,4,2,1.5,No,40,No,430.0
266326,360,15,6,2,2.0,Yes,300,No,505.0
132059,1,15,4,1,1.5,Yes,40,Yes,335.0
38557,165,15,5,1,2.0,Yes,120,Yes,455.0
215187,239,15,5,2,2.4,No,300,Yes,550.0
203685,696,17,5,4,2.0,Yes,300,No,735.0
141775,518,17,4,2,2.4,Yes,120,No,550.0
10067,3,15,4,1,1.5,Yes,80,Yes,405.0
158464,727,17,6,1,1.5,Yes,300,Yes,675.0
39390,368,15,6,2,2.0,No,300,No,
33302,20,15,4,1,2.0,Yes,80,No,365.0
208873,305,15,6,1,2.0,Yes,40,Yes,450.0
248532,156,15,5,1,1.5,No,80,No,310.0
144069,184,15,5,1,2.4,Yes,300,No,
73954,471,17,4,1,2.4,Yes,300,Yes,635.0
37550,223,15,5,2,2.0,No,300,Yes,525.0
121313,629,17,5,2,1.5,Yes,120,Yes,580.0
279983,642,17,5,2,2.0,Yes,40,No,455.0
223090,244,15,5,4,1.5,Yes,80,No,530.0
140049,225,15,5,2,2.4,Yes,40,Yes,470.0
42384,328,15,6,1,2.4,Yes,300,No,590.0
25281,2,15,4,1,1.5,Yes,40,No,305.0
289781,594,17,5,1,2.0,Yes,40,No,
74683,834,17,6,4,2.0,Yes,40,No,695.0
240587,194,15,5,2,1.5,Yes,40,No,290.0
151369,47,15,4,1,2.4,No,300,Yes,
224132,353,15,6,2,2.0,Yes,40,Yes,445.0
89523,467,17,4,1,2.4,Yes,80,Yes,555.0
256251,291,15,6,1,1.5,Yes,80,Yes,
258817,208,15,5,2,1.5,No,300,No,380.0
194310,107,15,4,4,1.5,No,80,Yes,540.0
91480,47,15,4,1,2.4,No,300,Yes,515.0
288478,152,15,5,1,1.5,Yes,300,No,405.0
155720,18,15,4,1,2.0,Yes,40,No,305.0
115754,121,15,4,4,2.0,No,40,Yes,525.0
195487,363,15,6,2,2.0,No,80,Yes,475.0
84457,453,17,4,1,2.0,Yes,120,Yes,550.0
114485,268,15,5,4,2.0,No,80,No,535.0
254019,77,15,4,2,2.0,No,120,Yes,375.0
293115,418,15,6,4,2.4,Yes,40,No,620.0
168071,168,15,5,1,2.0,Yes,300,No,445.0
135738,674,17,5,4,1.5,Yes,40,No,590.0
112304,500,17,4,2,2.0,Yes,80,No,515.0
175781,621,17,5,1,2.4,No,120,Yes,565.0
8980,347,15,6,2,1.5,No,80,Yes,530.0
101973,288,15,5,4,2.4,No,300,No,640.0
58812,106,15,4,4,1.5,No,40,No,450.0
212309,194,15,5,2,1.5,Yes,40,No,300.0
142255,211,15,5,2,2.0,Yes,80,Yes,435.0
236577,538,17,4,4,1.5,No,40,No,550.0
250636,209,15,5,2,2.0,Yes,40,Yes,
207102,498,17,4,2,2.0,Yes,40,No,455.0
275709,55,15,4,2,1.5,Yes,300,Yes,430.0
105667,178,15,5,1,2.4,Yes,40,No,380.0
277269,118,15,4,4,2.0,Yes,120,No,555.0
155490,459,17,4,1,2.0,No,80,Yes,500.0
263237,112,15,4,4,1.5,No,300,No,570.0
269675,402,15,6,4,2.0,Yes,40,No,
78598,356,15,6,2,2.0,Yes,80,No,475.0
183590,796,17,6,2,2.0,No,80,No,575.0
167181,778,17,6,2,1.5,No,40,No,364.0
132090,324,15,6,1,2.4,Yes,80,No,500.0
67134,295,15,6,1,1.5,Yes,300,Yes,565.0
14331,195,15,5,2,1.5,Yes,80,Yes,470.0
155942,666,17,5,2,2.4,No,40,No,343.0
141009,387,15,6,4,1.5,Yes,80,Yes,660.0
121468,491,17,4,2,1.5,No,80,Yes,520.0
87829,72,15,4,2,2.0,Yes,300,No,455.0
73880,306,15,6,1,2.0,Yes,40,No,415.0
111993,272,15,5,4,2.0,No,300,No,615.0
72504,123,15,4,4,2.0,No,80,Yes,565.0
293428,729,17,6,1,1.5,No,40,Yes,520.0
22090,207,15,5,2,1.5,No,300,Yes,520.0
292150,438,17,4,1,1.5,Yes,120,No,450.0
157102,607,17,5,1,2.0,No,300,Yes,600.0
17671,292,15,6,1,1.5,Yes,80,No,450.0
1960,312,15,6,1,2.0,Yes,300,No,565.0
147968,619,17,5,1,2.4,No,80,Yes,545.0
148280,603,17,5,1,2.0,No,80,Yes,364.0
217061,225,15,5,2,2.4,Yes,40,Yes,440.0
153196,282,15,5,4,2.4,No,40,No,520.0
136187,738,17,6,1,2.0,Yes,40,No,535.0
158171,341,15,6,2,1.5,Yes,120,Yes,500.0
268745,35,15,4,1,2.4,Yes,80,Yes,301.0
268057,515,17,4,2,2.4,Yes,80,Yes,550.0
8440,342,15,6,2,1.5,Yes,120,No,520.0
86947,582,17,5,1,1.5,Yes,120,No,495.0
38070,150,15,5,1,1.5,Yes,120,No,380.0
110959,317,15,6,1,2.0,No,120,Yes,500.0
223869,412,15,6,4,2.0,No,80,No,615.0
16353,147,15,5,1,1.5,Yes,80,Yes,420.0
90656,731,17,6,1,1.5,No,80,Yes,585.0
233153,282,15,5,4,2.4,No,40,No,520.0
262869,266,15,5,4,2.0,No,40,No,495.0
186903,123,15,4,4,2.0,No,80,Yes,565.0
95262,431,15,6,4,2.4,No,300,Yes,770.0
178065,22,15,4,1,2.0,Yes,120,No,
280677,661,17,5,2,2.4,Yes,120,Yes,590.0
49946,61,15,4,2,1.5,No,120,Yes,410.0
85336,254,15,5,4,1.5,No,120,No,530.0
209693,64,15,4,2,1.5,No,300,No,380.0
50834,718,17,5,4,2.4,No,120,No,476.0
110643,126,15,4,4,2.0,No,120,No,535.0
20099,79,15,4,2,2.0,No,300,Yes,
285923,442,17,4,1,1.5,No,40,No,370.0
32013,53,15,4,2,1.5,Yes,120,Yes,440.0
113184,346,15,6,2,1.5,No,40,No,380.0
193016,367,15,6,2,2.0,No,300,Yes,555.0
29606,65,15,4,2,2.0,Yes,40,Yes,415.0
228418,520,17,4,2,2.4,Yes,300,No,590.0
260602,289,15,6,1,1.5,Yes,40,Yes,415.0
113165,635,17,5,2,1.5,No,80,Yes,540.0
116072,446,17,4,1,1.5,No,120,No,450.0
226932,140,15,4,4,2.4,No,80,No,540.0
271520,189,15,5,1,2.4,No,120,Yes,450.0
209640,268,15,5,4,2.0,No,80,No,535.0
288544,778,17,6,2,1.5,No,40,No,490.0
250368,587,17,5,1,1.5,No,80,Yes,480.0
265196,31,15,4,1,2.0,No,300,Yes,440.0
173912,764,17,6,1,2.4,No,80,No,575.0
879,355,15,6,2,2.0,Yes,80,Yes,585.0
145022,498,17,4,2,2.0,Yes,40,No,465.0
181199,801,17,6,2,2.4,Yes,40,Yes,448.0
46924,137,15,4,4,2.4,No,40,Yes,385.0
202646,712,17,5,4,2.4,Yes,300,No,760.0
289223,289,15,6,1,1.5,Yes,40,Yes,415.0
22793,167,15,5,1,2.0,Yes,300,Yes,525.0
246647,396,15,6,4,1.5,No,80,No,590.0
100546,276,15,5,4,2.4,Yes,80,No,580.0
137613,105,15,4,4,1.5,No,40,Yes,500.0
289118,850,17,6,4,2.4,Yes,40,No,504.0
197182,715,17,5,4,2.4,No,80,Yes,710.0
262576,528,17,4,2,2.4,No,300,No,560.0
133728,517,17,4,2,2.4,Yes,120,Yes,610.0
26006,338,15,6,2,1.5,Yes,40,No,440.0
174250,780,17,6,2,1.5,No,80,No,560.0
166634,351,15,6,2,1.5,No,300,Yes,378.0
10703,366,15,6,2,2.0,No,120,No,525.0
275052,158,15,5,1,1.5,No,120,No,
167471,527,17,4,2,2.4,No,300,Yes,640.0
294705,438,17,4,1,1.5,Yes,120,No,315.0
172950,347,15,6,2,1.5,No,80,Yes,460.0
214558,52,15,4,2,1.5,Yes,80,No,320.0
206273,84,15,4,2,2.4,Yes,80,No,420.0
140674,43,15,4,1,2.4,No,80,Yes,430.0
35656,342,15,6,2,1.5,Yes,120,No,490.0
262510,558,17,4,4,2.0,No,120,No,635.0
253772,428,15,6,4,2.4,No,80,No,448.0
272018,414,15,6,4,2.0,No,120,No,
165282,271,15,5,4,2.0,No,300,Yes,665.0
193208,55,15,4,2,1.5,Yes,300,Yes,450.0
164252,520,17,4,2,2.4,Yes,300,No,610.0
141517,272,15,5,4,2.0,No,300,No,615.0
47382,801,17,6,2,2.4,Yes,40,Yes,670.0
228949,213,15,5,2,2.0,Yes,120,Yes,425.0
139936,240,15,5,2,2.4,No,300,No,520.0
161573,793,17,6,2,2.0,No,40,Yes,595.0
48149,315,15,6,1,2.0,No,80,Yes,490.0
203496,305,15,6,1,2.0,Yes,40,Yes,450.0
82644,191,15,5,1,2.4,No,300,Yes,535.0
105298,775,17,6,2,1.5,Yes,300,Yes,720.0
106724,124,15,4,4,2.0,No,80,No,515.0
42731,34,15,4,1,2.4,Yes,40,No,370.0
206610,316,15,6,1,2.0,No,80,No,420.0
266604,592,17,5,1,1.5,No,300,No,510.0
234794,81,15,4,2,2.4,Yes,40,Yes,420.0
150130,347,15,6,2,1.5,No,80,Yes,460.0
85285,68,15,4,2,2.0,Yes,80,No,375.0
98013,482,17,4,2,1.5,Yes,40,No,460.0
104907,528,17,4,2,2.4,No,300,No,600.0
244331,634,17,5,2,1.5,No,40,No,420.0
101037,758,17,6,1,2.4,Yes,120,No,625.0
236336,559,17,4,4,2.0,No,300,Yes,745.0
175543,488,17,4,2,1.5,Yes,300,No,392.0
84446,385,15,6,4,1.5,Yes,40,Yes,620.0
13258,56,15,4,2,1.5,Yes,300,No,480.0
154255,584,17,5,1,1.5,Yes,300,No,545.0
272070,133,15,4,4,2.4,Yes,120,Yes,441.0
197022,601,17,5,1,2.0,No,40,Yes,475.0
219672,40,15,4,1,2.4,Yes,300,No,465.0
137670,405,15,6,4,2.0,Yes,120,Yes,705.0
138887,521,17,4,2,2.4,No,40,Yes,530.0
88919,89,15,4,2,2.4,No,40,Yes,440.0
145617,55,15,4,2,1.5,Yes,300,Yes,460.0
221769,466,17,4,1,2.4,Yes,40,No,445.0
288039,241,15,5,4,1.5,Yes,40,Yes,540.0
176801,262,15,5,4,2.0,Yes,120,No,575.0
123505,594,17,5,1,2.0,Yes,40,No,455.0
144860,317,15,6,1,2.0,No,120,Yes,
7345,18,15,4,1,2.0,Yes,40,No,345.0
171056,352,15,6,2,1.5,No,300,No,343.0
148347,198,15,5,2,1.5,Yes,120,No,370.0
8182,307,15,6,1,2.0,Yes,80,Yes,530.0
57681,604,17,5,1,2.0,No,80,No,485.0
119690,105,15,4,4,1.5,No,40,Yes,500.0
156168,862,17,6,4,2.4,No,120,No,532.0
110814,61,15,4,2,1.5,No,120,Yes,390.0
28429,77,15,4,2,2.0,No,120,Yes,455.0
14563,149,15,5,1,1.5,Yes,120,Yes,445.0
47718,575,17,4,4,2.4,No,300,Yes,539.0
146519,508,17,4,2,2.0,No,80,No,485.0
18226,345,15,6,2,1.5,No,40,Yes,480.0
225750,795,17,6,2,2.0,No,80,Yes,615.0
225515,47,15,4,1,2.4,No,300,Yes,495.0
143504,77,15,4,2,2.0,No,120,Yes,415.0
162035,140,15,4,4,2.4,No,80,No,378.0
251101,441,17,4,1,1.5,No,40,Yes,420.0
58490,368,15,6,2,2.0,No,300,No,
166488,673,17,5,4,1.5,Yes,40,Yes,640.0
66987,35,15,4,1,2.4,Yes,80,Yes,460.0
289143,569,17,4,4,2.4,No,40,Yes,455.0
156787,332,15,6,1,2.4,No,80,No,475.0
86681,661,17,5,2,2.4,Yes,120,Yes,640.0
271157,197,15,5,2,1.5,Yes,120,Yes,390.0
34420,364,15,6,2,2.0,No,80,No,475.0
64932,366,15,6,2,2.0,No,120,No,485.0
284439,169,15,5,1,2.0,No,40,Yes,238.0
177966,334,15,6,1,2.4,No,120,No,495.0
243704,717,17,5,4,2.4,No,120,Yes,730.0
87856,605,17,5,1,2.0,No,120,Yes,550.0
27431,164,15,5,1,2.0,Yes,80,No,390.0
172018,249,15,5,4,1.5,No,40,Yes,520.0
279106,128,15,4,4,2.0,No,300,No,595.0
16723,305,15,6,1,2.0,Yes,40,Yes,485.0
222240,26,15,4,1,2.0,No,40,No,275.0
30454,353,15,6,2,2.0,Yes,40,Yes,515.0
9212,55,15,4,2,1.5,Yes,300,Yes,530.0
194137,340,15,6,2,1.5,Yes,80,No,420.0
281280,354,15,6,2,2.0,Yes,40,No,385.0
151098,292,15,6,1,1.5,Yes,80,No,420.0
135091,207,15,5,2,1.5,No,300,Yes,470.0
12417,198,15,5,2,1.5,Yes,120,No,440.0
184531,266,15,5,4,2.0,No,40,No,495.0
245295,335,15,6,1,2.4,No,300,Yes,595.0
220431,69,15,4,2,2.0,Yes,120,Yes,405.0
39509,703,17,5,4,2.0,No,300,Yes,765.0
121751,395,15,6,4,1.5,No,80,Yes,640.0
82646,363,15,6,2,2.0,No,80,Yes,505.0
64641,657,17,5,2,2.4,Yes,40,Yes,590.0
163914,519,17,4,2,2.4,Yes,300,Yes,660.0
124804,311,15,6,1,2.0,Yes,300,Yes,580.0
164688,748,17,6,1,2.0,No,80,No,550.0
262201,262,15,5,4,2.0,Yes,120,No,
144386,620,17,5,1,2.4,No,80,No,495.0
271886,208,15,5,2,1.5,No,300,No,380.0
72344,343,15,6,2,1.5,Yes,300,Yes,580.0
261093,754,17,6,1,2.4,Yes,40,No,540.0
296032,189,15,5,1,2.4,No,120,Yes,450.0
5066,295,15,6,1,1.5,Yes,300,Yes,590.0
4955,197,15,5,2,1.5,Yes,120,Yes,500.0
53416,476,17,4,1,2.4,No,80,No,490.0
7816,214,15,5,2,2.0,Yes,120,No,475.0
98795,763,17,6,1,2.4,No,80,Yes,635.0
55058,764,17,6,1,2.4,No,80,No,590.0
142624,51,15,4,2,1.5,Yes,80,Yes,390.0
461,310,15,6,1,2.0,Yes,120,No,505.0
99332,721,17,6,1,1.5,Yes,40,Yes,565.0
236243,347,15,6,2,1.5,No,80,Yes,440.0
285821,59,15,4,2,1.5,No,80,Yes,330.0
44018,660,17,5,2,2.4,Yes,80,No,580.0
281115,311,15,6,1,2.0,Yes,300,Yes,392.0
221101,326,15,6,1,2.4,Yes,120,No,505.0
224749,623,17,5,1,2.4,No,300,Yes,615.0
37360,358,15,6,2,2.0,Yes,120,No,515.0
213358,258,15,5,4,2.0,Yes,40,No,515.0
31907,7,15,4,1,1.5,Yes,300,Yes,470.0
198022,640,17,5,2,1.5,No,300,No,550.0
294066,739,17,6,1,2.0,Yes,80,Yes,605.0
115456,408,15,6,4,2.0,Yes,300,No,715.0
241637,309,15,6,1,2.0,Yes,120,Yes,505.0
35787,291,15,6,1,1.5,Yes,80,Yes,490.0
75286,492,17,4,2,1.5,No,80,No,480.0
17756,289,15,6,1,1.5,Yes,40,Yes,460.0
29258,69,15,4,2,2.0,Yes,120,Yes,475.0
261478,628,17,5,2,1.5,Yes,80,No,470.0
65691,390,15,6,4,1.5,Yes,120,No,630.0
17425,337,15,6,2,1.5,Yes,40,Yes,500.0
134713,90,15,4,2,2.4,No,40,No,380.0
50802,261,15,5,4,2.0,Yes,120,Yes,
18810,365,15,6,2,2.0,No,120,Yes,565.0
57493,678,17,5,4,1.5,Yes,120,No,650.0
60228,248,15,5,4,1.5,Yes,300,No,610.0
225935,237,15,5,2,2.4,No,120,Yes,480.0
162124,243,15,5,4,1.5,Yes,80,Yes,580.0
170505,620,17,5,1,2.4,No,80,No,
117193,573,17,4,4,2.4,No,120,Yes,710.0
281725,388,15,6,4,1.5,Yes,80,No,610.0
283529,700,17,5,4,2.0,No,80,No,635.0
101064,478,17,4,1,2.4,No,120,No,505.0
271931,503,17,4,2,2.0,Yes,300,Yes,605.0
209552,140,15,4,4,2.4,No,80,No,540.0
184475,149,15,5,1,1.5,Yes,120,Yes,405.0
107659,55,15,4,2,1.5,Yes,300,Yes,470.0
243855,440,17,4,1,1.5,Yes,300,No,515.0
18831,21,15,4,1,2.0,Yes,120,Yes,445.0
236343,131,15,4,4,2.4,Yes,80,Yes,610.0
142754,540,17,4,4,1.5,No,80,No,590.0
228562,303,15,6,1,1.5,No,300,Yes,520.0
289535,443,17,4,1,1.5,No,80,Yes,322.0
90453,690,17,5,4,2.0,Yes,40,No,615.0
295446,506,17,4,2,2.0,No,40,No,415.0
278879,428,15,6,4,2.4,No,80,No,640.0
115800,182,15,5,1,2.4,Yes,120,No,440.0
52509,710,17,5,4,2.4,Yes,120,No,700.0
134961,304,15,6,1,1.5,No,300,No,485.0
291262,491,17,4,2,1.5,No,80,Yes,336.0
259625,220,15,5,2,2.0,No,80,No,325.0
37650,221,15,5,2,2.0,No,120,Yes,465.0
180777,301,15,6,1,1.5,No,120,Yes,470.0
118388,496,17,4,2,1.5,No,300,No,550.0
46172,588,17,5,1,1.5,No,80,No,460.0
206269,252,15,5,4,1.5,No,80,No,510.0
61351,681,17,5,4,1.5,No,40,Yes,620.0
216621,254,15,5,4,1.5,No,120,No,530.0
13017,167,15,5,1,2.0,Yes,300,Yes,530.0
23023,25,15,4,1,2.0,No,40,Yes,
222366,643,17,5,2,2.0,Yes,80,Yes,555.0
182666,554,17,4,4,2.0,No,40,No,
228424,254,15,5,4,1.5,No,120,No,530.0
42412,745,17,6,1,2.0,No,40,Yes,575.0
147972,543,17,4,4,1.5,No,300,Yes,720.0
275512,583,17,5,1,1.5,Yes,300,Yes,580.0
92287,378,15,6,2,2.4,No,40,No,490.0
269838,113,15,4,4,2.0,Yes,40,Yes,545.0
171203,159,15,5,1,1.5,No,300,Yes,450.0
53637,250,15,5,4,1.5,No,40,No,329.0
1576,71,15,4,2,2.0,Yes,300,Yes,565.0
149300,542,17,4,4,1.5,No,120,No,427.0
152268,688,17,5,4,1.5,No,300,No,483.0
42155,108,15,4,4,1.5,No,80,No,343.0
136080,370,15,6,2,2.4,Yes,40,No,500.0
8679,348,15,6,2,1.5,No,80,No,480.0
218675,649,17,5,2,2.0,No,40,Yes,495.0
23139,52,15,4,2,1.5,Yes,80,No,390.0
113107,793,17,6,2,2.0,No,40,Yes,605.0
173528,594,17,5,1,2.0,Yes,40,No,450.0
251861,677,17,5,4,1.5,Yes,120,Yes,700.0
204875,435,17,4,1,1.5,Yes,80,Yes,490.0
72619,215,15,5,2,2.0,Yes,300,Yes,525.0
21859,305,15,6,1,2.0,Yes,40,Yes,485.0
81843,107,15,4,4,1.5,No,80,Yes,540.0
57675,592,17,5,1,1.5,No,300,No,540.0
281851,278,15,5,4,2.4,Yes,120,No,420.0
99817,545,17,4,4,2.0,Yes,40,Yes,645.0
6398,341,15,6,2,1.5,Yes,120,Yes,580.0
41935,590,17,5,1,1.5,No,120,No,480.0
140223,116,15,4,4,2.0,Yes,80,No,535.0
137707,31,15,4,1,2.0,No,300,Yes,460.0
99282,679,17,5,4,1.5,Yes,300,Yes,760.0
55548,735,17,6,1,1.5,No,300,Yes,670.0
72569,64,15,4,2,1.5,No,300,No,410.0
159878,753,17,6,1,2.4,Yes,40,Yes,
274030,690,17,5,4,2.0,Yes,40,No,615.0
7992,194,15,5,2,1.5,Yes,40,No,380.0
225576,372,15,6,2,2.4,Yes,80,No,510.0
184376,802,17,6,2,2.4,Yes,40,No,580.0
153811,109,15,4,4,1.5,No,120,Yes,560.0
265378,410,15,6,4,2.0,No,40,No,575.0
205298,592,17,5,1,1.5,No,300,No,520.0
55055,622,17,5,1,2.4,No,120,No,530.0
39204,785,17,6,2,2.0,Yes,40,Yes,
277132,81,15,4,2,2.4,Yes,40,Yes,410.0
113212,298,15,6,1,1.5,No,40,No,365.0
268831,600,17,5,1,2.0,Yes,300,No,555.0
272999,191,15,5,1,2.4,No,300,Yes,357.0
273876,655,17,5,2,2.0,No,300,Yes,
272413,270,15,5,4,2.0,No,120,No,
220547,729,17,6,1,1.5,No,40,Yes,525.0
77126,27,15,4,1,2.0,No,80,Yes,385.0
11029,5,15,4,1,1.5,Yes,120,Yes,425.0
136301,621,17,5,1,2.4,No,120,Yes,570.0
278003,15,15,4,1,1.5,No,300,Yes,415.0
198526,278,15,5,4,2.4,Yes,120,No,600.0
126533,124,15,4,4,2.0,No,80,No,515.0
60023,848,17,6,4,2.0,No,300,No,795.0
71447,732,17,6,1,1.5,No,80,No,378.0
6460,312,15,6,1,2.0,Yes,300,No,565.0
63585,585,17,5,1,1.5,No,40,Yes,470.0
108206,803,17,6,2,2.4,Yes,80,Yes,690.0
116264,495,17,4,2,1.5,No,300,Yes,600.0
43182,142,15,4,4,2.4,No,120,No,560.0
13878,201,15,5,2,1.5,No,40,Yes,410.0
7364,175,15,5,1,2.0,No,300,Yes,515.0
63149,219,15,5,2,2.0,No,80,Yes,
219876,169,15,5,1,2.0,No,40,Yes,345.0
242770,417,15,6,4,2.4,Yes,40,Yes,670.0
183087,217,15,5,2,2.0,No,40,Yes,365.0
237914,254,15,5,4,1.5,No,120,No,530.0
29925,15,15,4,1,1.5,No,300,Yes,455.0
119481,343,15,6,2,1.5,Yes,300,Yes,570.0
115835,457,17,4,1,2.0,No,40,Yes,465.0
171500,370,15,6,2,2.4,Yes,40,No,343.0
8619,361,15,6,2,2.0,No,40,Yes,515.0
283245,55,15,4,2,1.5,Yes,300,Yes,430.0
29720,316,15,6,1,2.0,No,80,No,450.0
225863,556,17,4,4,2.0,No,80,No,615.0
8475,165,15,5,1,2.0,Yes,120,Yes,470.0
40872,833,17,6,4,2.0,Yes,40,Yes,745.0
185280,118,15,4,4,2.0,Yes,120,No,555.0
120229,100,15,4,4,1.5,Yes,80,No,510.0
91647,284,15,5,4,2.4,No,80,No,560.0
40774,305,15,6,1,2.0,Yes,40,Yes,470.0
76165,745,17,6,1,2.0,No,40,Yes,570.0
31482,55,15,4,2,1.5,Yes,300,Yes,500.0
36558,149,15,5,1,1.5,Yes,120,Yes,430.0
139002,728,17,6,1,1.5,Yes,300,No,630.0
210194,382,15,6,2,2.4,No,120,No,520.0
134294,24,15,4,1,2.0,Yes,300,No,430.0
174058,337,15,6,2,1.5,Yes,40,Yes,440.0
289063,681,17,5,4,1.5,No,40,Yes,434.0
